Hole ID,Depth Fom,Depth To,Length,X,Y,Z,Al2O3,CaO,Fe,K2O,LOI,MgO,Mn,P,S,SiO2,TiO2,Fe.ox.ai,Kaolinite.abundance,hem.goe,Domains
Line#129,10,11,1,547902.2,7475785,444.2,7.28,0.1,49,0.011,12.12,0.25,0.03,0.038,0.028,9.13,0.283,0.298000008,0.0086,909.950012,Domain 3
Line#129,11,12,1,547902.2,7475785,443.2,9.17,0.13,46,0.008999999,11.96,0.330000024,0.02,0.035,0.019,11.37,0.304,0.317999989,0.0086,910.419983,Domain 3
Line#129,12,13,1,547902.2,7475785,442.2,7.01,0.16,50,0.011,11.8,0.3,0.03,0.045000003,0.03,8.68,0.212,0.31400001,0.0086,909.960022,Domain 3
Line#129,13,14,1,547902.2,7475785,441.2,8.77000078,0.180000012,47,0.015,12.14,0.4,0.04,0.042,0.027,11.36,0.264999976,0.305999994,0.0086,910.299988,Domain 3
Line#129,14,15,1,547902.2,7475785,440.2,9.81000078,0.31,44,0.017000002,12.17,0.49,0.04,0.042,0.048,13.16,0.306,0.316000015,0.0086,909.969971,Domain 3
Line#129,15,16,1,547902.2,7475785,439.2,12.2299992,0.28,40,0.02,12.2299992,0.6,0.03,0.051,0.028,16.95,0.382,0.319999993,0.0086,910.780029,Domain 3
Line#129,16,17,1,547902.2,7475785,438.2,16.9,0.4,32,0.026,11.87,0.77,0.03,0.059,0.022,23.43,0.477,0.314999998,0.0086,911.72998,Domain 4
Line#129,17,18,1,547902.2,7475785,437.2,4.04,0.12,40,0.006,8.83,0.23,0.07,0.035999997,0.017000002,29.42,0.127,0.296999991,0.0086,908.400024,Domain 3
Line#129,18,19,1,547902.2,7475785,436.2,1.08,0.04,54,0,10.35,0.1,0.1,0.028,0.008,10.9799992,0.034000003,0.312000006,0.0086,908.01001,Domain 3
Line#129,19,20,1,547902.2,7475785,435.2,1.81,0.13,54,0.008,10.78,0.16,0.12,0.035,0.013,9.22999922,0.064,0.317999989,0.0086,908.859985,Domain 3
Line#129,20,21,1,547902.2,7475785,434.2,0.92,0.04,51,0,9.76,0.090000006,0.2,0.025,0.008999999,14.86,0.032,0.319999993,0.0086,908.809998,Domain 3
Line#129,21,22,1,547902.2,7475785,433.2,1.3,0.06,52,0.008,10.2700008,0.11,0.14,0.027,0.01,13.0200008,0.04,0.335999995,0.0086,907.140015,Domain 3
Line#129,22,23,1,547902.2,7475785,432.2,0.69,0.06,50,0,9.66,0.08,0.12,0.028,0.01,17.4599984,0.017999999,0.331999987,0.0086,907.299988,Domain 3
Line#129,23,24,1,547902.2,7475785,431.2,0.5,0.05,49,0,9.52000078,0.08,0.13,0.025,0.01,19.45,0.014,0.335999995,0.0086,908.059998,Domain 3
Line#129,24,25,1,547902.2,7475785,430.2,1.4400001,0.13,55,0.004,10.9,0.2,0.180000012,0.037,0.02,8.57,0.04,0.317000002,0.0086,908.880005,Domain 3
Line#129,25,26,1,547902.2,7475785,429.2,2.75,0.13,54,0.011,10.91,0.26,0.180000012,0.042,0.017000002,8.76,0.099,0.317999989,0.0086,908.710022,Domain 3
Line#129,26,27,1,547902.2,7475785,428.2,4.67,0.08,54,0.016,11.66,0.23,0.21,0.032,0.008,5.39,0.26,0.293000013,0.0086,907.659973,Domain 3
Line#129,27,28,1,547902.2,7475785,427.2,5.34,0.08,53,0.016,12.33,0.23,0.2,0.044,0.008,5.39,0.385,0.294999987,0.0086,911.890015,Domain 3
Line#129,28,29,1,547902.2,7475785,426.2,6.2,0.07,52,0.021,12.42,0.24,0.15,0.046999997,0.01,6.41,0.4,0.298999995,0.0086,911.070007,Domain 3
Line#129,29,30,1,547902.2,7475785,425.2,4.98999961,0.06,53,0.019,12.0200008,0.21,0.14,0.037,0.006,5.96999961,0.342,0.294999987,0.0086,908.590027,Domain 3
Line#129,30,31,1,547902.2,7475785,424.2,7.35,0.090000006,49,0.033,12.09,0.27,0.19,0.049,0.008999999,8.5,0.599,0.296000004,0.0086,910.719971,Domain 3
Line#129,31,32,1,547902.2,7475785,423.2,7.51,0.1,49,0.024,11.96,0.29,0.19,0.045000003,0.008,8.99,0.552,0.293000013,0.0086,911.429993,Domain 3
Line#129,32,33,1,547902.2,7475785,422.2,5.63,0.07,53,0.017999999,11.36,0.2,0.16,0.035999997,0.005,6.33,0.312,0.280999988,0.0086,902.380005,Domain 3
Line#129,33,34,1,547902.2,7475785,421.2,6.69,0.12,51,0.015,12.3,0.28,0.12,0.056,0.008999999,7.19,0.326,0.246999994,0.0086,909.349976,Domain 3
Line#129,34,35,1,547902.2,7475785,420.2,8.65,0.1,47,0.029,12.2700008,0.28,0.19,0.057,0.017999999,10.93,0.525,0.27700001,0.0086,909.72998,Domain 3
Line#129,35,36,1,547902.2,7475785,419.2,6.08,0.11,50,0.021,11.7299992,0.22,0.180000012,0.046999997,0.004,8.8,0.448,0.240999997,0.0086,909.98999,Domain 3
Line#129,36,37,1,547902.2,7475785,418.2,6.06,0.11,51,0.023,11.97,0.23,0.16,0.045000003,0.01,8.36,0.391,0.257999986,0.0086,908.070007,Domain 3
Line#129,37,38,1,547902.2,7475785,417.2,7.27,0.090000006,48,0.031,11.65,0.23,0.29,0.044,0.004,10.5200008,0.555,0.268000007,0.0086,907.919983,Domain 3
Line#129,38,39,1,547902.2,7475785,416.2,7.74,0.13,47,0.031,11.7,0.28,0.330000024,0.045000003,0.008999999,11.4799992,0.58,0.243000001,0.0086,908.950012,Domain 3
Line#129,39,40,1,547902.2,7475785,415.2,7.22,0.13,47,0.031,11.46,0.330000024,0.180000012,0.052,0.014,12.0600008,0.526,0.252999991,0.0086,908.409973,Domain 3
Line#129,40,41,1,547902.2,7475785,414.2,6.4,0.08,43,0.034000003,10.57,0.25,0.1,0.043,0.025,19.99,0.751999951,0.254000008,0.0086,909.710022,Domain 3
Line#129,41,42,1,547902.2,7475785,413.2,6.54,0.090000006,40,0.03,11.04,0.17,0.090000006,0.035999997,0.069,24.24,0.85,0.187999994,0.0086,909.469971,Domain 2
Line#129,42,43,1,547902.2,7475785,412.2,7.91,0.16,31,0.024,13.05,0.180000012,0.16,0.023,0.187999988,31.64,1.031,0.149000004,0.054200001,910.549988,Domain 2
Line#129,43,44,1,547902.2,7475785,411.2,23.3700016,0.28,13,0.143000012,14.83,0.24,0.13,0.006,0.11,39.9900031,1.551,0.047200002,0.230000004,920.289978,Domain 1
Line#130,0,1,1,547858.4,7475785.5,454.6,12.46,9.56000078,12,0.059,18.7,7.64,0,0.002,1.048,29.98,0.691999951,0.142000005,0.0086,915.929993,Domain 7
Line#130,1,2,1,547858.4,7475785.5,453.6,8.43,6.13,30,0.031,16.98,5.17,0.01,0.013,0.283,18.52,0.375,0.228,0.0086,906.929993,Domain 7
Line#130,2,3,1,547858.4,7475785.5,452.6,4.04,2.6,49,0.019,14.04,2.08,0.03,0.025,0.042,6.96,0.12,0.284000009,0.0086,907.5,Domain 3
Line#130,3,4,1,547858.4,7475785.5,451.6,5.29,4.71,40,0.029,16.6,3.55,0.01,0.021,0.062,11.38,0.164,0.277999997,0.0086,907.929993,Domain 3
Line#130,4,5,1,547858.4,7475785.5,450.6,15.89,3.31,24,0.054,12.45,2.07,0,0.008999999,0.089,30.37,0.561,0.195999995,0.0086,912.47998,Domain 7
Line#130,5,6,1,547858.4,7475785.5,449.6,18.34,13.36,10,0.052,18.81,1.95,0,0.011,0.088,30.95,0.684,0.157000005,0.140000001,913.02002,Domain 2
Line#130,6,7,1,547858.4,7475785.5,448.6,18.95,8.56000078,14,0.051,15.49,1.74,0,0.011,0.019,33.34,0.751,0.163000003,0.158999994,913.210022,Domain 2
Line#130,7,8,1,547858.4,7475785.5,447.6,17.97,6.52,17,0.044,14.48,1.8,0,0.007,0.008999999,33.4199969,0.723,0.208000004,0.115999997,915.659973,Domain 2
Line#130,8,9,1,547858.4,7475785.5,446.6,21.9,0.55,17,0.044,11.12,1.66,0,0.01,0.004,38.47,0.662,0.226999998,0.100000001,915.840027,Domain 2
Line#130,9,10,1,547858.4,7475785.5,445.6,10,0.93,41,0.017000002,12.13,0.76,0.03,0.031,0.012,16.53,0.301,0.289999992,0.0086,910.549988,Domain 3
Line#130,10,11,1,547858.4,7475785.5,444.6,15.48,0.44,33,0.03,11.25,0.94,0.01,0.024,0.01,24.15,0.513,0.259000003,0.0086,913.140015,Domain 2
Line#130,11,12,1,547858.4,7475785.5,443.6,7.08,0.12,50,0.011,11.85,0.27,0.02,0.038,0.011,8.36,0.237,0.300000012,0.0086,911.200012,Domain 3
Line#130,12,13,1,547858.4,7475785.5,442.6,8.62,0.12,47,0.017000002,11.66,0.4,0.03,0.034000003,0.011,11.55,0.275,0.307000011,0.0086,910.150024,Domain 3
Line#130,13,14,1,547858.4,7475785.5,441.6,7.39,0.15,49,0.012,11.9799992,0.32,0.05,0.038,0.01,9.43,0.221,0.308999985,0.0086,909.73999,Domain 3
Line#130,14,15,1,547858.4,7475785.5,440.6,8.89,0.29,45,0.02,11.58,0.52,0.03,0.032,0.017000002,12.85,0.279000024,0.296000004,0.0086,911.539978,Domain 3
Line#130,15,16,1,547858.4,7475785.5,439.6,13.15,0.27,38,0.032,12.26,0.65,0.02,0.034000003,0.016,19.3,0.401,0.301999986,0.0086,912.01001,Domain 3
Line#130,16,17,1,547858.4,7475785.5,438.6,15.04,0.32,35,0.025,12.07,0.7,0.01,0.035,0.012,21.1,0.454,0.289000005,0.128000006,913.02002,Domain 4
Line#130,17,18,1,547858.4,7475785.5,437.6,8.67,0.11,46,0.017000002,11.82,0.360000024,0.12,0.038,0.01,12.76,0.245,0.296999991,0.044100002,910.210022,Domain 2
Line#130,18,19,1,547858.4,7475785.5,436.6,5.35,0.13,48,0.012,10.43,0.29,0.07,0.035,0.008,13.48,0.164,0.314999998,0.0086,905.599976,Domain 3
Line#130,19,20,1,547858.4,7475785.5,435.6,1.74,0.06,57,0.006,10.6,0.16,0.17,0.033,0.011,6.06,0.07,0.328000009,0.0086,905.099976,Domain 3
Line#130,20,21,1,547858.4,7475785.5,434.6,2.8800002,0.07,47,0.007,9.63,0.16,0.15,0.023,0.01,19.85,0.087,0.340000004,0.0086,906.950012,Domain 3
Line#130,21,22,1,547858.4,7475785.5,433.6,0.75,0.04,49,0.007,9.38,0.07,0.12,0.021,0.007,19.16,0.028,0.330000013,0.0086,906.039978,Domain 3
Line#130,22,23,1,547858.4,7475785.5,432.6,1.37,0.17,56,0.006,11.01,0.23,0.13,0.024,0.014,6.26000039,0.035999997,0.338,0.0086,907.789978,Domain 3
Line#130,23,24,1,547858.4,7475785.5,431.6,5.25,0.11,50,0.01,11.41,0.29,0.12,0.033,0.008,10.67,0.149,0.324000001,0.0086,908.030029,Domain 3
Line#130,24,25,1,547858.4,7475785.5,430.6,2.93,0.090000006,50,0.005,10.1,0.19,0.17,0.03,0.01,14.34,0.088,0.316000015,0.0086,907.799988,Domain 3
Line#130,25,26,1,547858.4,7475785.5,429.6,3.51,0.090000006,53,0.021,11.42,0.25,0.22,0.038,0.013,8.21,0.153,0.312999994,0.0086,910.369995,Domain 3
Line#130,26,27,1,547858.4,7475785.5,428.6,4.27,0.090000006,55,0.014,11.93,0.22,0.21,0.035999997,0.007,5,0.219,0.287999988,0.0086,910.369995,Domain 3
Line#130,27,28,1,547858.4,7475785.5,427.6,4.48999961,0.06,55,0.02,11.82,0.180000012,0.2,0.043,0.008,4.43,0.330000024,0.289000005,0.0086,912.289978,Domain 3
Line#130,28,29,1,547858.4,7475785.5,426.6,5.23,0.06,53,0.031,12,0.2,0.16,0.04,0.006,5.58,0.43,0.296999991,0.0086,910.840027,Domain 3
Line#130,29,30,1,547858.4,7475785.5,425.6,6.14,0.07,52,0.032,11.87,0.23,0.16,0.046,0.006,7.04,0.527,0.296000004,0.0086,910.799988,Domain 3
Line#130,30,31,1,547858.4,7475785.5,424.6,7.99,0.1,48,0.049,11.78,0.32,0.15,0.048,0.005,10.36,0.905,0.291000009,0.0086,911.51001,Domain 3
Line#130,31,32,1,547858.4,7475785.5,423.6,8.08,0.090000006,45,0.033,11.9799992,0.28,0.14,0.041,0.023,13.01,1.137,0.293000013,0.0086,910.570007,Domain 2
Line#130,32,33,1,547858.4,7475785.5,422.6,6.98,0.24,50,0.033,11.38,0.34,0.19,0.035999997,0.028,9.03,0.582,0.257999986,0.0086,907.679993,Domain 3
Line#130,33,34,1,547858.4,7475785.5,421.6,6.69,0.12,51,0.026,11.43,0.27,0.2,0.037,0.011,8.29,0.568,0.236000001,0.0086,907.659973,Domain 3
Line#130,34,35,1,547858.4,7475785.5,420.6,6.27,0.08,52,0.015,11.88,0.23,0.16,0.049,0.007,6.97,0.406,0.273000002,0.0086,907.02002,Domain 3
Line#130,35,36,1,547858.4,7475785.5,419.6,6.73,0.1,49,0.027,11.75,0.27,0.19,0.046,0.008999999,9.72,0.611,0.273000002,0.0086,908.73999,Domain 3
Line#130,36,37,1,547858.4,7475785.5,418.6,6.7,0.090000006,50,0.03,10.46,0.24,0.22,0.038,0.005,9.67,0.633,0.273000002,0.0086,909.169983,Domain 3
Line#130,37,38,1,547858.4,7475785.5,417.6,6.03000039,0.090000006,50,0.016,10.9399992,0.24,0.180000012,0.035,0.004,9.58,0.612,0.284000009,0.0086,908.640015,Domain 3
Line#130,38,39,1,547858.4,7475785.5,416.6,5.48999961,0.08,50,0.022,11.7299992,0.2,0.24,0.042,0.008,9.43,0.437,0.273999989,0.0086,906.570007,Domain 3
Line#130,39,40,1,547858.4,7475785.5,415.6,6.43,0.07,46,0.045000003,11.14,0.21,0.32,0.042,0.007,15.47,0.653,0.280999988,0.0086,907.659973,Domain 3
Line#130,40,41,1,547858.4,7475785.5,414.6,5.61,0.06,45,0.028,10.7,0.180000012,0.11,0.035,0.002,17.4599984,0.765,0.291999996,0.0086,909.090027,Domain 3
Line#130,41,42,1,547858.4,7475785.5,413.6,6.13,0.05,40,0.03,9.54,0.15,0.090000006,0.027,0.002,25.6,1.012,0.282000005,0.0086,908.01001,Domain 2
Line#130,42,43,1,547858.4,7475785.5,412.6,8.43,0.06,35,0.045000003,9.32,0.180000012,0.19,0.024,0.002,30.07,1.179,0.270999998,0.0086,908.97998,Domain 2
Line#130,43,44,1,547858.4,7475785.5,411.6,11.85,0.090000006,37,0.093,10.97,0.21,0.47,0.022,0.006,21.94,0.993,0.26699999,0.040100001,909.400024,Domain 2
Line#130,44,45,1,547858.4,7475785.5,410.6,17.22,0.4,13,0.143000012,31.35,0.38,0.07,0.01,0.842,21.2900016,0.779,0.261000007,0.059300002,910.570007,
Line#130,45,46,1,547858.4,7475785.5,409.6,7.23,0.660000049,20,0.095,39.45,0.44,0.08,0,1.391,13.08,0.549000049,0.093699999,0.0086,893.210022,
Line#130,46,47,1,547858.4,7475785.5,408.6,10.92,0.21,25,0.079000006,23.68,0.2,0.1,0.003,0.403,26.95,0.969,0.116999999,0.0086,883.950012,Domain 2
Line#131,0,1,1,547805.4,7475788.5,453,14.91,8.7,12,0.058,19.09,6.59,0,0,0.318,30.25,0.784,0.175999999,0.081600003,916.659973,Domain 5
Line#131,1,2,1,547805.4,7475788.5,452,10,9.15,26,0.028,19.91,5.21999961,0.01,0.006,0.081,17.57,0.404000024,0.233999997,0.0086,906.940002,Domain 7
Line#131,2,3,1,547805.4,7475788.5,451,6.66,0.45,49,0.016,10.9799992,0.65,0.02,0.027,0.035,10.74,0.22,0.298000008,0.0086,902.73999,Domain 3
Line#131,3,4,1,547805.4,7475788.5,450,9.26,2.51,40,0.023,12.84,1.11,0.02,0.02,0.03,15.61,0.266,0.268000007,0.0086,905.299988,Domain 3
Line#131,4,5,1,547805.4,7475788.5,449,13.0600008,10.09,25,0.031,17.32,1.26,0,0.012,0.034000003,21.4,0.496,0.247999996,0.0537,904.150024,Domain 2
Line#131,5,6,1,547805.4,7475788.5,448,25.82,3.25,8,0.06,12.88,1.55,0,0.013,0.045000003,41.82,1.066,0.159999996,0.136000007,914.409973,Domain 2
Line#131,6,7,1,547805.4,7475788.5,447,22.68,2.29,13,0.056,12.01,1.85,0,0.024,0.016,40.2400031,0.867,0.200000003,0.129999995,920.51001,Domain 2
Line#131,7,8,1,547805.4,7475788.5,446,7.18,0.35,45,0.02,11.43,0.76,0.03,0.026,0.003,15.67,0.256,0.284000009,0.0086,910.159973,Domain 3
Line#131,8,9,1,547805.4,7475788.5,445,11.07,0.32,41,0.021,11.71,0.67,0.01,0.027,0.007,16.42,0.364,0.268000007,0.0086,910.580017,Domain 2
Line#131,9,10,1,547805.4,7475788.5,444,12.33,0.180000012,40,0.019,12.12,0.54,0.01,0.029,0.004,16.1200016,0.463,0.296000004,0.055799998,911.840027,Domain 2
Line#131,10,11,1,547805.4,7475788.5,443,8.34,0.12,46,0.015,11.14,0.37,0.02,0.027,0.008,13.74,0.311,0.287999988,0.072400004,910.659973,Domain 3
Line#131,11,12,1,547805.4,7475788.5,442,12.88,0.37,39,0.022,12.18,0.63,0.02,0.049,0.016,17.97,0.367000024,0.305999994,0.0616,911.48999,Domain 4
Line#131,12,13,1,547805.4,7475788.5,441,10.75,0.27,42,0.015,12.1899992,0.52,0.03,0.039,0.014,14.81,0.323000024,0.303000003,0.0086,911.280029,Domain 3
Line#131,13,14,1,547805.4,7475788.5,440,9.8,0.27,44,0.016,11.9799992,0.51,0.02,0.053,0.012,13.16,0.287999976,0.326999992,0.0086,910.780029,Domain 3
Line#131,14,15,1,547805.4,7475788.5,439,13.28,0.23,38,0.025,11.45,0.62,0.05,0.067,0.017000002,18.76,0.402,0.312000006,0.0086,904.830017,Domain 3
Line#131,15,16,1,547805.4,7475788.5,438,15.93,0.34,34,0.022,12.29,0.68,0.03,0.045000003,0.012,21.47,0.459,0.307000011,0.0735,911.169983,Domain 4
Line#131,16,17,1,547805.4,7475788.5,437,5.14,0.11,52,0.013,12,0.3,0.1,0.062,0.014,7.91,0.174,0.317000002,0.0086,908.469971,Domain 3
Line#131,17,18,1,547805.4,7475788.5,436,5.81,0.12,50,0.014,11.99,0.330000024,0.13,0.048,0.017999999,9.1,0.225,0.291000009,0.0086,910.820007,Domain 3
Line#131,18,19,1,547805.4,7475788.5,435,3.02,0.3,55,0.013,11.63,0.24,0.19,0.038,0.022,5.2,0.125,0.331,0.0086,910.52002,Domain 3
Line#131,19,20,1,547805.4,7475788.5,434,1.16,0.04,58,0,11.6899992,0.13,0.16,0.028,0.016,2.8900002,0.046999997,0.333000004,0.0086,908.130005,Domain 3
Line#131,20,21,1,547805.4,7475788.5,433,1.55,0.13,58,0.005,11.64,0.2,0.15,0.03,0.017000002,3.53,0.049,0.328999996,0.0086,907.909973,Domain 3
Line#131,21,22,1,547805.4,7475788.5,432,2.3699998,0.1,56,0.012,11.83,0.2,0.14,0.035999997,0.03,4.63,0.08,0.331999987,0.0086,908.159973,Domain 3
Line#131,22,23,1,547805.4,7475788.5,431,2.29,0.1,57,0.003,11.54,0.21,0.14,0.04,0.017999999,4.52,0.087,0.326000005,0.0086,909.48999,Domain 3
Line#131,23,24,1,547805.4,7475788.5,430,3.71,0.13,55,0.014,11.7,0.27,0.15,0.043,0.017999999,6.23,0.13,0.300000012,0.0086,910.530029,Domain 3
Line#131,24,25,1,547805.4,7475788.5,429,4.82,0.06,53,0.028,11.62,0.23,0.19,0.039,0.007,6.26000039,0.271,0.312999994,0.0086,911.799988,Domain 3
Line#131,25,26,1,547805.4,7475788.5,428,4.52,0.06,54,0.015,12.0600008,0.2,0.180000012,0.03,0.008999999,5.77,0.327,0.31099999,0.0086,910.719971,Domain 3
Line#131,26,27,1,547805.4,7475788.5,427,4.31,0.06,54,0.019,12.14,0.19,0.2,0.042,0.004,4.78000039,0.287999976,0.300000012,0.0086,910.200012,Domain 3
Line#131,27,28,1,547805.4,7475788.5,426,5.75,0.07,51,0.037,11.8,0.24,0.15,0.042,0.005,7.72,0.514,0.310000002,0.0086,911.140015,Domain 3
Line#131,28,29,1,547805.4,7475788.5,425,6.95,0.15,47,0.068000006,11.64,0.330000024,0.14,0.04,0.004,12.85,0.842,0.296999991,0.0086,911.359985,Domain 3
Line#131,29,30,1,547805.4,7475788.5,424,4.89,0.1,53,0.014,10.87,0.29,0.32,0.03,0.006,6.52,0.312,0.275000006,0.0086,902.469971,Domain 3
Line#131,30,31,1,547805.4,7475788.5,423,4.2,0.08,54,0.016,11.68,0.24,0.23,0.039,0.016,6.02,0.273,0.25,0.0086,906.590027,Domain 3
Line#131,31,32,1,547805.4,7475788.5,422,4.06,0.11,55,0.017000002,11.1899992,0.25,0.180000012,0.031,0.008,5.93,0.221,0.279000014,0.0086,907.190002,Domain 3
Line#131,32,33,1,547805.4,7475788.5,421,5.66,0.08,52,0.012,11.57,0.26,0.16,0.034000003,0.004,6.84,0.254,0.291999996,0.0086,906,Domain 3
Line#131,33,34,1,547805.4,7475788.5,420,5.75,0.07,52,0.017999999,12.4799992,0.23,0.15,0.055,0.124,6.33,0.321,0.294999987,0.0086,908.51001,Domain 3
Line#131,34,35,1,547805.4,7475788.5,419,7.27,0.12,49,0.029,11.74,0.3,0.17,0.042,0.005,10.1899992,0.501,0.298999995,0.0086,907.690002,Domain 3
Line#131,35,36,1,547805.4,7475788.5,418,10.58,1.01,40,0.037,12.1,0.720000049,0.2,0.035999997,0.013,16.9,0.579,0.270000011,0.0086,908.789978,Domain 3
Line#131,36,37,1,547805.4,7475788.5,417,10.71,0.180000012,39,0.086,11.4,0.38,0.82,0.034000003,0.006,19.28,1.035,0.252999991,0.0086,911.859985,Domain 2
Line#131,37,38,1,547805.4,7475788.5,416,8.85,0.56,40,0.042,11.25,0.529999951,0.2,0.034000003,0.022,19.49,0.802,0.246999994,0.0086,912.73999,Domain 2
Line#131,38,39,1,547805.4,7475788.5,415,9.24,0.090000006,34,0.062,9.56000078,0.23,0.26,0.032,0.003,30.94,1.23,0.289999992,0.0086,910.039978,Domain 2
Line#131,39,40,1,547805.4,7475788.5,414,5.87,0.11,42,0.04,10.26,0.22,0.2,0.051,0.004,21.39,0.599,0.282999992,0.0086,910.890015,Domain 3
Line#131,40,41,1,547805.4,7475788.5,413,6.87,0.07,40,0.046,10.14,0.23,0.25,0.06,0.015,23.55,0.647,0.277999997,0.0086,911.130005,Domain 3
Line#131,41,42,1,547805.4,7475788.5,412,9.97,0.29,37,0.054,13.68,0.32,0.26,0.038,0.014,22.7,0.791,0.204999998,0.051899999,911.909973,Domain 2
Line#131,42,43,1,547805.4,7475788.5,411,13.32,0.3,31,0.11,20.44,0.29,0.16,0.029,0.673,19.94,0.68,0.209999993,0.046599999,911.450012,Domain 2
Line#132,0,1,1,547746.4,7475794.5,453.2,14.17,1.49,21,0.114,11.2700008,3.21,0.01,0.002,0.384,38.84,0.668,0.119999997,0.0086,922.690002,Domain 5
Line#132,1,2,1,547746.4,7475794.5,452.2,6.09,1.1,49,0.015,11.41,0.62,0.02,0.025,0.172999988,9.47,0.19,0.245000005,0.0086,908.090027,Domain 3
Line#132,2,3,1,547746.4,7475794.5,451.2,21.15,0.58,17,0.058,10.62,1.78,0,0.007,0.171,38.5800031,0.916,0.270999998,0.0086,902.26001,Domain 2
Line#132,3,4,1,547746.4,7475794.5,450.2,19.77,0.529999951,20,0.051,10.25,1.63,0,0.013,0.058,37.1,0.791,0.280000001,0.0086,902.880005,Domain 2
Line#132,4,5,1,547746.4,7475794.5,449.2,16.82,7.32,17,0.052,13.9,1.88,0,0.012,0.058,34.6,0.669000049,0.248999998,0.0779,898.419983,Domain 2
Line#132,5,6,1,547746.4,7475794.5,448.2,18.05,2.04,20,0.05,10.64,1.8,0,0.016,0.025,37.4,0.702,0.243000001,0.066200003,892.030029,Domain 2
Line#132,6,7,1,547746.4,7475794.5,447.2,25.0400016,0.79,11,0.058,11.0200008,1.76,0,0.024,0.043,43.35,1.184,0.264999986,0.070100002,893.530029,Domain 2
Line#132,7,8,1,547746.4,7475794.5,446.2,17.42,0.41,24,0.039,10.96,1.53,0,0.017999999,0.012,33.45,0.639,0.186000004,0.142000005,912.440002,Domain 2
Line#132,8,9,1,547746.4,7475794.5,445.2,3.19,0.21,54,0.004,11.6899992,0.3,0.03,0.04,0.023,6.57,0.091,0.219999999,0.118000001,915.190002,Domain 3
Line#132,9,10,1,547746.4,7475794.5,444.2,4.44,0.06,54,0.008999999,11.7,0.19,0.02,0.035999997,0.01,5.81,0.126,0.270999998,0.0086,909.419983,Domain 3
Line#132,10,11,1,547746.4,7475794.5,443.2,7.1,0.12,50,0.008,11.9399992,0.29,0.02,0.038,0.01,8.41,0.216,0.280000001,0.0086,911.299988,Domain 3
Line#132,11,12,1,547746.4,7475794.5,442.2,5.89,0.12,52,0.008999999,11.6,0.28,0.02,0.035999997,0.023,7.4,0.17,0.294999987,0.0086,909.909973,Domain 3
Line#132,12,13,1,547746.4,7475794.5,441.2,8.14,0.17,48,0.011,12.14,0.37,0.02,0.042,0.011,10.32,0.235,0.32100001,0.0086,910.539978,Domain 3
Line#132,13,14,1,547746.4,7475794.5,440.2,14.25,0.180000012,36,0.022,12.01,0.57,0.03,0.039,0.008,19.33,0.43,0.31099999,0.069799997,911.539978,Domain 2
Line#132,14,15,1,547746.4,7475794.5,439.2,10.84,0.16,42,0.023,11.76,0.529999951,0.07,0.042,0.021,15.59,0.338999976,0.319000006,0.0086,910.700012,Domain 3
Line#132,15,16,1,547746.4,7475794.5,438.2,4.33,0.07,42,0.008,9.65,0.21,0.07,0.032,0.008999999,25.35,0.147,0.316000015,0.0086,910,Domain 3
Line#132,16,17,1,547746.4,7475794.5,437.2,3.98,0.1,45,0.006,9.74,0.22,0.07,0.029,0.008999999,21.28,0.124,0.293000013,0.0086,911.059998,Domain 3
Line#132,17,18,1,547746.4,7475794.5,436.2,1.84,0.330000024,55,0.004,11.08,0.16,0.180000012,0.027,0.013,6.89,0.068000006,0.305999994,0.0086,908.909973,Domain 3
Line#132,18,19,1,547746.4,7475794.5,435.2,1.35,0.05,57,0.007,11.13,0.14,0.17,0.028,0.012,5.21999961,0.034000003,0.324999988,0.0086,908.080017,Domain 3
Line#132,19,20,1,547746.4,7475794.5,434.2,1.3099999,0.04,58,0.006,10.07,0.14,0.180000012,0.031,0.011,4.35,0.035999997,0.321999997,0.0086,908.369995,Domain 3
Line#132,20,21,1,547746.4,7475794.5,433.2,1.1799999,0.05,58,0.004,11.1899992,0.14,0.17,0.03,0.008999999,4.09,0.034000003,0.324000001,0.0086,908.869995,Domain 3
Line#132,21,22,1,547746.4,7475794.5,432.2,0.98,0.04,58,0,11.07,0.13,0.180000012,0.031,0.011,3.32,0.027,0.333999991,0.0086,909.5,Domain 3
Line#132,22,23,1,547746.4,7475794.5,431.2,1.61,0.45,52,0.008,10.8100008,0.4,0.15,0.024,0.011,11.43,0.046,0.280000001,0.0086,908.929993,Domain 3
Line#132,23,24,1,547746.4,7475794.5,430.2,3.92,0.17,51,0.013,10.9799992,0.41,0.14,0.029,0.012,10.9399992,0.148,0.308999985,0.0086,909.049988,Domain 3
Line#132,24,25,1,547746.4,7475794.5,429.2,4.36,0.1,52,0.031,11.36,0.31,0.26,0.037,0.008999999,8.24,0.169,0.300000012,0.0086,910.090027,Domain 3
Line#132,25,26,1,547746.4,7475794.5,428.2,4.28000039,0.05,54,0.016,12.05,0.180000012,0.2,0.027,0.005,5.7,0.204,0.303000003,0.0086,910.549988,Domain 3
Line#132,26,27,1,547746.4,7475794.5,427.2,5.75,0.090000006,53,0.017000002,10.71,0.26,0.24,0.029,0.005,6.42,0.284,0.279000014,0.0086,909.22998,Domain 3
Line#132,27,28,1,547746.4,7475794.5,426.2,9.63,0.1,45,0.044,11.9,0.34,0.17,0.035,0.005,11.7299992,0.886,0.275000006,0.0086,909.849976,Domain 3
